STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,AGE,Age,SEX,Sex,UNIT_MEASURE,Unit of measure,METHODOLOGY,Measurement method,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,KOR,Korea,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,_T,Total,PT_POP,Percentage of population,SR,Self-reporting,2018,,30.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,KOR,Korea,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,_T,Total,PT_POP,Percentage of population,SR,Self-reporting,2020,,30.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,KOR,Korea,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,_T,Total,PT_POP,Percentage of population,SR,Self-reporting,2021,,30.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,KOR,Korea,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,_T,Total,PT_POP,Percentage of population,SR,Self-reporting,2022,,31.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,KOR,Korea,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,_T,Total,PT_POP,Percentage of population,SR,Self-reporting,2023,,31.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2000,,21.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2001,,22.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2002,,22.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2003,,22.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2004,,22.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2005,,23.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2006,,23.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2007,,24,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2008,,24.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2009,,23,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2010,,26.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2011,,24.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2012,,24.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2013,,24.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2014,,25.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2015,,26.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2016,,26.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2017,,28.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2018,,27.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2019,,28,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,PRT,Portugal,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2015,,67.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,PER,Peru,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2000,,12.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,PER,Peru,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2001,,12.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,PER,Peru,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2002,,13,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,PER,Peru,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2003,,13.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,PER,Peru,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2004,,13.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,PER,Peru,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2005,,14.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,PER,Peru,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2006,,14.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,PER,Peru,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2007,,15,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,PER,Peru,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2008,,15.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,PER,Peru,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2009,,15.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,PER,Peru,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2010,,16.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,PER,Peru,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2011,,16.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,PER,Peru,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2012,,17.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,PER,Peru,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2013,,17.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,PER,Peru,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2014,,18.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,PER,Peru,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2015,,18.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,PER,Peru,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2016,,19.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,SVK,Slovak Republic,A,Annual,SP_OVRGHT,Share of population who are overweight,_T,Total,_T,Total,PT_POP,Percentage of population,SR,Self-reporting,2003,,32.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,SVK,Slovak Republic,A,Annual,SP_OVRGHT,Share of population who are overweight,_T,Total,_T,Total,PT_POP,Percentage of population,SR,Self-reporting,2009,,35.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,SVK,Slovak Republic,A,Annual,SP_OVRGHT,Share of population who are overweight,_T,Total,_T,Total,PT_POP,Percentage of population,SR,Self-reporting,2014,,37.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,SVK,Slovak Republic,A,Annual,SP_OVRGHT,Share of population who are overweight,_T,Total,_T,Total,PT_POP,Percentage of population,SR,Self-reporting,2019,,38.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2000,,60,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2001,,61.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2002,,60.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2003,,60.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2004,,61.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2005,,60.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2006,,61.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2007,,60.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2008,,61.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2009,,61.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2010,,62.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2011,,61.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2012,,61.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2013,,62.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2014,,61.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2015,,62.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2016,,61.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2017,,64.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2018,,63.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,GBR,United Kingdom,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2019,,64.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,LVA,Latvia,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,_T,Total,PT_POP,Percentage of population,SR,Self-reporting,2000,,43,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,LVA,Latvia,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,_T,Total,PT_POP,Percentage of population,SR,Self-reporting,2002,,40.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,LVA,Latvia,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,_T,Total,PT_POP,Percentage of population,SR,Self-reporting,2004,,42.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,LVA,Latvia,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,_T,Total,PT_POP,Percentage of population,SR,Self-reporting,2006,,45.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,LVA,Latvia,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,_T,Total,PT_POP,Percentage of population,SR,Self-reporting,2008,,48.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,LVA,Latvia,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,_T,Total,PT_POP,Percentage of population,SR,Self-reporting,2010,,45.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,LVA,Latvia,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,_T,Total,PT_POP,Percentage of population,SR,Self-reporting,2012,,49.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,LVA,Latvia,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,_T,Total,PT_POP,Percentage of population,SR,Self-reporting,2014,,52,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,CRI,Costa Rica,A,Annual,SP_OVRGHT,Share of population who are overweight,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2014,,36.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,CRI,Costa Rica,A,Annual,SP_OVRGHT,Share of population who are overweight,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2018,,39.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,USA,United States,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,SR,Self-reporting,2000,,21.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,USA,United States,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,SR,Self-reporting,2001,,22.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,USA,United States,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,SR,Self-reporting,2002,,23.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,USA,United States,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,SR,Self-reporting,2003,,23.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,USA,United States,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,SR,Self-reporting,2004,,24.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,USA,United States,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,SR,Self-reporting,2005,,25.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,USA,United States,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,SR,Self-reporting,2006,,26.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,USA,United States,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,SR,Self-reporting,2007,,26.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,USA,United States,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,SR,Self-reporting,2008,,27.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,USA,United States,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,SR,Self-reporting,2009,,27.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,USA,United States,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,SR,Self-reporting,2010,,28.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_BW(1.0),Body weight,I,USA,United States,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,SR,Self-reporting,2011,,28.5,,A,Normal value,0,Units,,
